timestamp,temperature,humidity,wind_speed,precipitation,vegetation_index,latitude,human_activity_index,longitude,severity
2023-04-10 10:00:00,32.5,82,11,0.4,67,44.9239,2,-72.4326,0
2023-04-10 11:00:00,37.6,44,3,2.8,67,45.6094,60,-73.6325,0
2023-04-10 12:00:00,15.4,39,30,1.8,77,44.2458,93,-73.921,0
2023-04-10 13:00:00,23.3,17,8,0.3,78,44.6646,89,-72.5092,0
2023-04-10 14:00:00,32.7,41,6,2.4,80,44.77,88,-72.395,0
2023-04-10 15:00:00,19.0,62,34,2.7,40,44.4079,35,-72.2597,0
2023-04-10 16:00:00,17.8,61,33,3.7,45,45.8038,53,-73.5757,0
2023-04-10 17:00:00,36.6,23,20,3.4,37,45.3579,76,-72.2451,0
2023-04-10 18:00:00,33.7,48,7,4.1,68,45.62,55,-73.3123,0
2023-04-10 19:00:00,33.0,35,25,3.8,49,45.5529,69,-72.7627,0
2023-04-10 20:00:00,22.4,54,29,1.3,66,44.7671,90,-72.2133,0
2023-04-10 21:00:00,20.8,55,28,4.4,76,44.8101,6,-72.0681,0
2023-04-10 22:00:00,34.9,31,10,0.4,38,45.7027,50,-73.9742,0
2023-04-10 23:00:00,20.7,47,0,1.3,62,44.5623,16,-73.2352,0
2023-04-11 00:00:00,24.0,43,9,3.5,65,45.296,80,-73.7092,0
2023-04-11 01:00:00,16.3,87,36,4.1,34,44.7945,16,-72.8017,0
2023-04-11 02:00:00,15.6,54,30,4.0,33,44.8388,57,-72.3093,0
2023-04-11 03:00:00,32.2,67,4,1.9,56,44.3882,74,-73.3404,0
2023-04-11 04:00:00,20.6,14,22,4.7,66,44.3526,22,-72.3402,0
2023-04-11 05:00:00,30.9,77,27,1.6,58,44.1065,61,-72.1746,0
2023-04-11 06:00:00,26.3,32,40,4.0,57,44.402,21,-72.2483,0
2023-04-11 07:00:00,26.3,87,9,3.5,74,45.7872,23,-72.262,0
2023-04-11 08:00:00,32.8,65,2,3.2,44,45.2521,16,-72.5456,0
2023-04-11 09:00:00,33.7,44,22,3.0,39,44.7958,59,-72.9693,0
2023-04-11 10:00:00,18.1,64,1,0.3,57,44.1321,56,-73.9125,0
2023-04-11 11:00:00,18.0,30,26,3.2,58,44.7367,59,-72.4365,0
2023-04-11 12:00:00,24.9,80,37,1.0,36,44.3259,73,-72.0223,0
2023-04-11 13:00:00,29.7,22,9,0.3,35,45.8679,17,-73.3695,0
2023-04-11 14:00:00,35.3,22,35,1.4,45,45.5756,50,-72.4232,0
2023-04-11 15:00:00,17.5,14,27,3.7,52,44.816,8,-73.2945,0
2023-04-11 16:00:00,34.8,45,21,3.2,80,44.0807,54,-72.6154,0
2023-04-11 17:00:00,34.3,65,13,3.3,61,45.3534,7,-72.3723,0
2023-04-11 18:00:00,28.9,32,35,0.6,43,44.3179,59,-73.2162,0
2023-04-11 19:00:00,27.4,57,18,2.7,46,44.6777,59,-72.6336,0
2023-04-11 20:00:00,39.4,77,17,3.8,41,45.3994,79,-73.2273,0
2023-04-11 21:00:00,36.2,82,27,3.2,71,45.2522,40,-72.5388,0
2023-04-11 22:00:00,20.9,16,20,4.4,49,44.7212,43,-72.7656,0
2023-04-11 23:00:00,22.9,27,13,1.1,40,45.2853,71,-73.7146,0
2023-04-12 00:00:00,31.8,86,6,4.2,30,44.4068,44,-73.3525,0
2023-04-12 01:00:00,17.8,13,24,4.4,65,44.2743,79,-72.2226,0
2023-04-12 02:00:00,22.0,28,39,1.2,49,45.2653,62,-73.0309,0
2023-04-12 03:00:00,17.8,55,17,3.9,56,45.3019,47,-72.6718,0
2023-04-12 04:00:00,27.6,17,4,3.2,66,45.1833,69,-73.5994,0
2023-04-12 05:00:00,20.4,87,37,0.8,57,45.0231,3,-72.6158,0
2023-04-12 06:00:00,23.3,85,25,4.9,74,45.7619,31,-72.1415,0
2023-04-12 07:00:00,29.3,26,26,4.9,30,45.6857,30,-72.9385,0
2023-04-12 08:00:00,31.9,80,0,1.8,56,45.0622,57,-73.6256,0
2023-04-12 09:00:00,20.8,70,30,4.5,41,44.7173,2,-73.5082,0
2023-04-12 10:00:00,25.2,58,35,0.8,55,45.8179,45,-72.6771,0
2023-04-12 11:00:00,26.2,14,19,4.5,72,45.0415,86,-72.3886,0
2023-04-12 12:00:00,34.3,43,38,0.9,35,45.6875,46,-72.7087,0
2023-04-12 13:00:00,19.2,87,21,1.5,62,45.8289,12,-73.6218,0
2023-04-12 14:00:00,29.3,43,36,3.6,37,45.9099,77,-73.9643,0
2023-04-12 15:00:00,24.3,45,9,1.0,37,44.0631,40,-73.2482,0
2023-04-12 16:00:00,23.4,36,1,1.1,44,44.7194,46,-72.6187,0
2023-04-12 17:00:00,37.6,21,16,1.1,43,45.1686,83,-72.8413,0
2023-04-12 18:00:00,27.7,26,17,4.8,50,45.4197,86,-73.4431,0
2023-04-12 19:00:00,21.4,77,0,4.3,74,45.8782,84,-72.25,0
2023-04-12 20:00:00,28.2,83,3,4.0,43,44.2166,100,-73.592,0
2023-04-12 21:00:00,39.5,29,11,4.7,74,44.5467,60,-73.8624,0
2023-04-12 22:00:00,15.7,60,25,1.5,58,44.3774,2,-72.6425,0
2023-04-12 23:00:00,28.1,31,29,1.0,55,45.7305,28,-72.0486,0
2023-04-13 00:00:00,35.3,89,31,2.0,35,45.9673,83,-72.6773,0
2023-04-13 01:00:00,28.7,20,16,1.6,77,44.4449,49,-72.4982,0
2023-04-13 02:00:00,23.9,16,11,0.0,40,45.748,17,-73.7236,0
2023-04-13 03:00:00,28.1,43,30,0.9,53,45.9029,4,-72.9837,0
2023-04-13 04:00:00,16.9,27,8,0.9,73,45.1872,37,-72.4658,0
2023-04-13 05:00:00,36.9,75,31,3.5,48,45.2418,79,-73.063,0
2023-04-13 06:00:00,34.8,55,36,2.8,41,44.9375,39,-73.6031,0
2023-04-13 07:00:00,23.2,61,23,4.1,59,44.066,4,-73.5989,0
2023-04-13 08:00:00,19.6,61,0,3.9,41,45.4484,94,-72.6212,0
2023-04-13 09:00:00,33.6,21,0,2.9,59,44.9045,91,-73.7326,0
2023-04-13 10:00:00,21.6,34,32,3.7,50,45.5204,100,-72.6517,0
2023-04-13 11:00:00,21.9,68,37,5.0,56,44.8895,14,-73.1722,0
2023-04-13 12:00:00,39.4,87,15,2.2,58,44.5219,29,-72.1781,0
2023-04-13 13:00:00,15.9,57,1,3.6,34,44.4525,87,-73.7794,0
2023-04-13 14:00:00,20.1,25,13,3.8,73,44.3921,79,-72.8628,0
2023-04-13 15:00:00,20.2,24,32,1.5,78,45.9419,49,-73.0925,0
2023-04-13 16:00:00,33.7,88,18,2.8,59,45.033,74,-73.4273,0
2023-04-13 17:00:00,38.9,81,34,3.9,73,44.0136,60,-72.5143,0
2023-04-13 18:00:00,39.0,53,14,2.8,54,44.1194,92,-72.1747,0
2023-04-13 19:00:00,29.2,71,12,4.3,33,45.5641,68,-73.286,0
2023-04-13 20:00:00,21.0,41,21,1.6,63,45.9741,55,-73.3455,0
2023-04-13 21:00:00,20.0,45,10,4.0,52,44.894,20,-72.5671,0
2023-04-13 22:00:00,20.1,60,6,4.3,48,45.8029,18,-73.6162,0
2023-04-13 23:00:00,15.9,46,6,3.6,36,45.3384,7,-73.6779,0
2023-04-14 00:00:00,29.4,33,21,3.1,69,45.3321,16,-72.0399,0
2023-04-14 01:00:00,38.2,53,37,1.5,59,44.4038,73,-73.7861,0
2023-04-14 02:00:00,38.9,75,5,2.4,67,44.5837,17,-73.2046,0
2023-04-14 03:00:00,39.5,57,16,1.5,73,45.2006,18,-73.3421,0
2023-04-14 04:00:00,25.2,63,14,4.5,72,44.8222,4,-72.0701,0
2023-04-14 05:00:00,17.0,27,31,1.5,31,45.6819,81,-72.6111,0
2023-04-14 06:00:00,38.9,79,18,2.1,79,44.9838,0,-72.2765,0
2023-04-14 07:00:00,18.1,79,16,1.8,42,45.5922,68,-73.1571,0
2023-04-14 08:00:00,29.8,68,21,1.7,52,45.2584,44,-73.3671,0
2023-04-14 09:00:00,38.5,28,10,1.9,61,45.4015,65,-72.1671,0
2023-04-14 10:00:00,27.7,39,16,2.7,37,45.4816,68,-73.2807,0
2023-04-14 11:00:00,19.9,18,14,2.7,30,45.0229,69,-73.9064,0
2023-04-14 12:00:00,21.4,20,11,1.7,66,45.9182,24,-72.6845,0
2023-04-14 13:00:00,30.5,61,36,4.9,59,44.1967,79,-73.3835,0
2023-04-14 14:00:00,31.6,10,12,2.6,51,45.5924,56,-73.8299,0
2023-04-14 15:00:00,21.9,49,6,3.0,75,45.4899,18,-72.4746,0
2023-04-14 16:00:00,26.0,52,23,1.8,30,44.3981,26,-73.2927,0
2023-04-14 17:00:00,37.8,57,18,2.8,40,44.298,95,-72.9254,0
2023-04-14 18:00:00,31.8,19,0,3.9,75,45.4548,82,-73.2762,0
2023-04-14 19:00:00,29.2,90,18,2.1,65,45.1194,96,-73.8126,0
2023-04-14 20:00:00,38.3,21,29,0.0,68,45.2178,3,-73.3823,0
2023-04-14 21:00:00,35.1,64,17,3.2,48,45.8981,11,-73.9215,0
2023-04-14 22:00:00,32.9,78,32,3.4,51,45.6998,14,-72.7795,0
2023-04-14 23:00:00,25.8,70,18,5.0,52,44.3894,23,-73.6902,0
2023-04-15 00:00:00,32.9,39,17,0.9,75,44.4406,80,-72.2627,0
2023-04-15 01:00:00,28.2,17,34,4.7,72,45.046,9,-73.6039,0
2023-04-15 02:00:00,35.3,61,23,1.3,46,45.6929,15,-72.4711,0
2023-04-15 03:00:00,21.6,59,9,2.7,32,44.3397,84,-72.7223,0
2023-04-15 04:00:00,37.6,19,34,1.8,41,44.8945,33,-73.2027,0
2023-04-15 05:00:00,32.3,27,24,3.0,72,44.2663,15,-72.7976,0
2023-04-15 06:00:00,35.9,23,12,3.3,43,44.2559,72,-73.6083,0
2023-04-15 07:00:00,24.2,90,12,0.3,50,45.9589,34,-73.4432,0
2023-04-15 08:00:00,39.4,31,31,2.5,57,44.526,99,-73.9851,0
2023-04-15 09:00:00,34.2,21,36,1.2,59,45.4515,74,-73.8283,0
2023-04-15 10:00:00,31.6,12,5,1.5,50,44.5925,18,-72.0525,0
2023-04-15 11:00:00,30.9,30,18,4.9,62,44.0148,71,-73.2866,0
2023-04-15 12:00:00,28.0,84,3,2.4,48,44.7258,94,-72.8796,0
2023-04-15 13:00:00,30.4,59,37,1.1,76,44.0406,88,-72.9082,0
2023-04-15 14:00:00,23.5,58,29,0.4,51,45.7845,79,-72.4218,0
2023-04-15 15:00:00,27.4,11,4,1.8,36,44.4164,86,-72.8645,0
2023-04-15 16:00:00,30.5,11,35,3.5,50,44.0223,26,-72.3631,0
2023-04-15 17:00:00,20.3,49,13,1.4,41,44.6733,54,-73.2499,0
2023-04-15 18:00:00,21.7,89,30,4.3,50,44.0645,76,-73.3089,0
2023-04-15 19:00:00,19.4,57,16,3.8,46,45.4666,5,-72.7683,0
2023-04-15 20:00:00,31.3,46,15,2.5,53,45.1295,94,-73.9881,0
2023-04-15 21:00:00,18.9,58,1,0.5,40,45.3641,27,-72.4436,0
2023-04-15 22:00:00,22.6,86,30,2.7,49,44.7439,7,-73.2213,0
2023-04-15 23:00:00,27.3,55,22,1.3,38,44.1611,68,-73.4538,0
2023-04-16 00:00:00,28.4,66,27,4.4,75,45.6723,71,-72.8352,0
2023-04-16 01:00:00,25.0,88,17,2.0,59,45.4351,55,-72.9694,0
2023-04-16 02:00:00,30.7,69,9,2.2,66,44.9489,52,-72.167,0
2023-04-16 03:00:00,34.8,87,22,4.1,64,45.9764,12,-73.1443,0
2023-04-16 04:00:00,34.0,87,9,4.0,59,45.1469,6,-73.8592,0
2023-04-16 05:00:00,35.8,75,8,0.3,47,45.4564,25,-73.6104,0
2023-04-16 06:00:00,39.8,46,33,5.0,43,44.9612,97,-73.0055,0
2023-04-16 07:00:00,20.8,33,33,1.6,47,45.7021,54,-73.4193,0
2023-04-16 08:00:00,21.1,80,12,4.9,58,45.2729,3,-73.787,0
2023-04-16 09:00:00,34.3,12,14,2.8,59,45.6616,87,-73.6073,0
2023-04-16 10:00:00,26.7,16,7,4.1,78,45.7055,55,-73.8351,0
2023-04-16 11:00:00,25.0,35,22,2.4,58,45.6888,55,-73.0491,0
2023-04-16 12:00:00,30.2,55,26,5.0,53,45.8783,60,-73.1338,0
2023-04-16 13:00:00,38.5,39,29,4.3,68,44.6542,6,-72.1849,0
2023-04-16 14:00:00,36.8,90,2,0.1,52,45.6183,13,-72.5354,0
2023-04-16 15:00:00,20.5,47,37,3.2,41,45.2961,59,-73.2273,0
2023-04-16 16:00:00,15.1,37,8,1.8,33,44.9571,78,-72.0516,0
2023-04-16 17:00:00,28.3,54,12,0.1,54,44.7221,51,-72.7693,0
2023-04-16 18:00:00,20.9,62,2,4.4,79,45.2048,58,-73.6782,0
2023-04-16 19:00:00,19.9,45,8,0.1,58,44.4478,22,-72.6554,0
2023-04-16 20:00:00,28.5,45,20,4.3,63,45.9301,81,-73.7088,0
2023-04-16 21:00:00,29.6,68,17,2.0,64,44.1345,98,-72.1747,0
2023-04-16 22:00:00,30.1,87,30,0.3,55,44.8577,34,-73.3024,0
2023-04-16 23:00:00,29.0,25,20,3.6,52,45.5558,20,-72.3387,0
2023-04-17 00:00:00,23.1,24,15,1.9,75,44.0665,95,-72.2954,0
2023-04-17 01:00:00,25.9,20,21,3.2,41,45.8992,21,-73.1232,0
2023-04-17 02:00:00,20.9,35,8,3.4,51,44.2763,67,-72.1018,0
2023-04-17 03:00:00,17.9,55,3,0.1,61,44.8896,9,-73.1336,0
2023-04-17 04:00:00,22.2,21,22,0.3,36,45.5389,10,-73.5478,0
2023-04-17 05:00:00,39.5,46,12,0.1,33,45.5453,75,-72.1558,0
2023-04-17 06:00:00,33.1,26,4,0.9,73,44.9001,26,-72.2667,0
2023-04-17 07:00:00,20.3,17,31,4.7,49,45.6382,23,-73.1129,0
2023-04-17 08:00:00,27.4,75,21,1.0,35,44.9957,18,-72.1025,0
2023-04-17 09:00:00,39.8,30,9,3.1,60,45.9685,67,-73.6135,0
2023-04-17 10:00:00,23.3,89,5,1.1,54,44.4436,41,-73.8255,0
2023-04-17 11:00:00,21.7,14,21,0.9,57,44.9575,54,-72.4157,0
2023-04-17 12:00:00,26.8,42,21,0.1,66,45.7177,10,-73.6646,0
2023-04-17 13:00:00,20.5,43,33,2.7,47,44.873,89,-72.0633,0
2023-04-17 14:00:00,34.8,27,39,4.2,37,44.6689,27,-73.8815,0
2023-04-17 15:00:00,19.9,73,38,1.1,31,45.8616,41,-72.817,0
2023-04-17 16:00:00,24.7,42,37,1.6,50,45.5304,74,-72.846,0
2023-04-17 17:00:00,34.9,82,22,4.5,54,45.1072,94,-73.2658,0
2023-04-17 18:00:00,15.5,32,14,2.6,48,45.0398,91,-72.9368,0
2023-04-17 19:00:00,17.7,42,4,4.5,37,44.6595,84,-73.1185,0
2023-04-17 20:00:00,25.1,22,34,2.6,71,44.7778,68,-73.7923,0
2023-04-17 21:00:00,35.1,49,18,1.5,77,44.064,0,-72.1073,0
2023-04-17 22:00:00,25.0,42,19,1.0,59,45.0425,51,-73.1492,0
2023-04-17 23:00:00,19.6,32,24,1.0,44,45.9814,13,-73.2948,0
2023-04-18 00:00:00,29.3,58,18,4.7,62,44.8697,77,-73.8572,0
2023-04-18 01:00:00,27.8,29,39,1.4,78,44.8091,54,-73.4612,0
2023-04-18 02:00:00,25.3,84,26,0.1,74,45.735,69,-73.6533,0
2023-04-18 03:00:00,19.3,14,9,0.4,66,44.2349,36,-73.4427,0
2023-04-18 04:00:00,25.8,16,3,1.4,42,44.0755,82,-72.7431,0
2023-04-18 05:00:00,31.0,84,31,3.9,68,45.3751,84,-72.8588,0
2023-04-18 06:00:00,19.5,19,18,4.7,35,45.4248,91,-73.5752,0
2023-04-18 07:00:00,36.4,59,19,2.9,36,45.9764,73,-73.9385,0
2023-04-18 08:00:00,26.6,13,15,2.6,78,44.6204,69,-73.092,0
2023-04-18 09:00:00,36.4,68,12,2.8,66,44.076,70,-73.9688,0
2023-04-18 10:00:00,32.2,65,11,0.4,50,45.549,15,-72.9965,0
2023-04-18 11:00:00,25.9,89,5,4.3,72,44.8317,85,-72.4264,0
2023-04-18 12:00:00,36.4,69,8,4.9,61,45.9433,56,-72.3796,0
2023-04-18 13:00:00,25.5,59,35,0.4,80,45.6968,87,-73.6315,0
2023-04-18 14:00:00,29.1,10,14,0.5,42,44.1166,42,-73.9502,0
2023-04-18 15:00:00,20.7,63,13,3.8,30,44.1107,99,-73.0622,0
2023-04-18 16:00:00,25.2,14,8,2.8,34,44.3016,40,-72.288,0
2023-04-18 17:00:00,27.0,50,34,4.1,65,44.1123,13,-73.816,0
2023-04-18 18:00:00,16.4,54,18,3.5,56,44.5652,25,-73.8249,0
2023-04-18 19:00:00,28.2,43,11,3.2,66,44.9095,89,-72.0309,0
2023-04-18 20:00:00,32.6,24,34,2.6,67,44.5897,67,-72.6593,0
2023-04-18 21:00:00,33.1,16,25,1.3,62,44.9287,18,-72.3225,0
2023-04-18 22:00:00,31.1,77,12,1.1,58,45.7656,42,-72.7487,0
2023-04-18 23:00:00,26.5,41,10,0.9,75,44.3329,83,-73.3007,0
2023-04-19 00:00:00,25.5,13,25,2.4,73,44.9054,43,-73.9532,0
2023-04-19 01:00:00,20.4,29,1,1.5,70,45.2378,31,-72.3891,0
2023-04-19 02:00:00,37.7,46,13,4.1,77,44.6023,54,-72.9196,0
2023-04-19 03:00:00,26.8,89,4,3.7,34,45.7631,68,-72.6281,0
2023-04-19 04:00:00,36.8,48,26,3.3,31,45.7593,61,-72.3111,0
2023-04-19 05:00:00,32.8,21,4,4.0,75,44.7814,19,-73.175,0
2023-04-19 06:00:00,31.8,50,18,4.9,39,45.4342,84,-72.5916,0
2023-04-19 07:00:00,37.6,68,22,2.5,76,44.835,58,-73.7253,0
2023-04-19 08:00:00,21.5,47,40,0.3,36,44.0673,32,-72.6646,0
2023-04-19 09:00:00,26.7,11,35,4.2,70,44.2686,69,-72.285,0
2023-04-19 10:00:00,29.6,59,40,4.3,33,45.9237,0,-72.6152,0
2023-04-19 11:00:00,15.7,27,3,0.3,68,45.5311,45,-72.4643,0
2023-04-19 12:00:00,36.3,75,16,3.5,55,45.2071,47,-73.1324,0
2023-04-19 13:00:00,20.5,52,29,3.7,59,44.3887,59,-72.962,0
2023-04-19 14:00:00,28.7,18,18,2.4,62,45.4047,97,-72.2194,0
2023-04-19 15:00:00,36.6,65,24,2.9,47,44.1241,54,-72.4851,0
2023-04-19 16:00:00,36.8,68,2,4.3,78,44.6747,48,-72.4954,0
2023-04-19 17:00:00,28.5,28,32,1.1,37,45.0368,31,-72.4119,0
2023-04-19 18:00:00,24.7,70,2,3.4,51,45.7169,10,-72.8873,0
2023-04-19 19:00:00,25.9,74,16,4.1,77,44.3184,42,-73.67,0
2023-04-19 20:00:00,29.2,87,17,2.4,58,45.2856,43,-73.77,0
2023-04-19 21:00:00,34.8,75,37,4.7,74,44.8945,25,-73.982,0
2023-04-19 22:00:00,24.6,11,2,0.7,70,44.8077,6,-72.5114,0
2023-04-19 23:00:00,38.1,70,31,1.7,64,44.1349,53,-73.8633,0
2023-04-20 00:00:00,39.3,52,34,3.2,36,45.0258,44,-72.1084,0
2023-04-20 01:00:00,26.4,86,9,3.1,36,44.2106,51,-73.7984,0
2023-04-20 02:00:00,26.6,46,12,2.9,37,44.9209,68,-73.3233,0
2023-04-20 03:00:00,30.8,34,10,3.0,44,44.2333,62,-72.76,0
2023-04-20 04:00:00,25.7,16,18,3.7,52,44.8046,29,-73.7125,0
2023-04-20 05:00:00,33.6,18,0,0.5,52,45.2498,95,-73.6874,0
2023-04-20 06:00:00,18.1,23,13,4.1,30,45.308,72,-73.4236,0
2023-04-20 07:00:00,18.1,46,31,1.5,41,44.4041,22,-73.5798,0
2023-04-20 08:00:00,19.2,14,31,4.0,31,45.6532,92,-72.7065,0
2023-04-20 09:00:00,39.1,56,28,1.0,49,45.3179,15,-73.7893,0
2023-04-20 10:00:00,38.7,85,37,1.9,75,44.5843,57,-72.4457,0
2023-04-20 11:00:00,27.2,10,1,3.5,30,45.8822,64,-73.5568,0
2023-04-20 12:00:00,18.1,85,10,4.2,47,45.7528,36,-73.6435,0
2023-04-20 13:00:00,21.8,42,25,4.3,56,45.1714,9,-73.4909,0
2023-04-20 14:00:00,15.8,14,11,2.6,47,44.2029,96,-72.1968,0
2023-04-20 15:00:00,30.9,65,5,0.8,76,44.4349,59,-73.1624,0
2023-04-20 16:00:00,27.0,82,17,0.8,58,44.7635,24,-73.2107,0
2023-04-20 17:00:00,37.5,39,7,3.4,64,44.8309,8,-73.902,0
2023-04-20 18:00:00,35.2,10,3,3.1,37,45.9682,22,-72.6752,0
2023-04-20 19:00:00,28.7,48,11,4.3,33,45.6372,41,-72.68,0
2023-04-20 20:00:00,29.8,73,33,4.2,44,45.2054,33,-72.819,0
2023-04-20 21:00:00,30.6,37,6,1.5,53,45.8274,99,-73.0983,0
2023-04-20 22:00:00,38.4,62,3,2.9,47,45.8263,31,-73.53,0
2023-04-20 23:00:00,34.8,84,37,4.7,33,44.2442,84,-73.8415,0
2023-04-21 00:00:00,25.1,79,40,0.8,33,44.5993,92,-72.508,0
2023-04-21 01:00:00,18.9,12,3,3.9,69,45.0044,75,-73.0553,0
2023-04-21 02:00:00,18.5,77,4,3.6,32,44.626,55,-73.766,0
2023-04-21 03:00:00,29.4,13,8,1.8,42,44.1819,37,-73.6353,0
2023-04-21 04:00:00,29.9,47,22,0.8,66,45.2295,36,-73.1781,0
2023-04-21 05:00:00,22.1,73,32,5.0,58,44.7161,52,-73.1346,0
2023-04-21 06:00:00,37.4,41,36,4.6,37,45.7686,90,-72.5387,0
2023-04-21 07:00:00,17.2,25,1,1.9,33,44.7313,65,-73.6405,0
2023-04-21 08:00:00,21.0,15,33,1.2,55,44.7563,85,-72.9565,0
2023-04-21 09:00:00,18.4,67,7,1.0,45,45.7553,24,-72.4127,0
2023-04-21 10:00:00,21.9,89,35,1.0,61,45.8359,50,-73.1645,0
2023-04-21 11:00:00,21.6,39,23,0.6,44,44.3733,66,-72.2736,0
2023-04-21 12:00:00,31.1,79,27,4.5,64,45.975,35,-72.8042,0
2023-04-21 13:00:00,30.7,51,25,0.2,36,45.6876,65,-72.5804,0
2023-04-21 14:00:00,18.2,32,33,1.4,55,45.4182,2,-72.1733,0
2023-04-21 15:00:00,28.6,58,1,2.0,57,44.2599,97,-72.0907,0
2023-04-21 16:00:00,17.4,87,11,2.0,31,44.3845,85,-73.2266,0
2023-04-21 17:00:00,26.4,76,7,0.6,47,45.8321,66,-72.2819,0
2023-04-21 18:00:00,18.8,30,38,4.9,37,45.1766,31,-73.1921,0
2023-04-21 19:00:00,20.7,44,7,1.7,52,44.6092,81,-72.3365,0
2023-04-21 20:00:00,24.5,89,1,4.2,53,45.4665,40,-72.9853,0
2023-04-21 21:00:00,34.9,72,20,4.3,47,45.5566,20,-72.679,0
2023-04-21 22:00:00,25.7,39,8,0.8,36,45.2744,3,-72.8374,0
2023-04-21 23:00:00,17.7,26,34,1.3,62,45.7124,33,-72.0728,0
2023-04-22 00:00:00,17.1,89,23,1.5,75,45.5183,41,-72.8503,0
2023-04-22 01:00:00,33.0,82,17,2.7,60,44.9496,9,-72.2862,0
2023-04-22 02:00:00,22.5,37,15,0.9,43,44.0202,34,-73.5362,0
2023-04-22 03:00:00,15.3,20,25,4.1,61,45.2791,3,-73.411,0
2023-04-22 04:00:00,24.5,18,3,4.4,64,44.9393,32,-72.7702,0
2023-04-22 05:00:00,28.5,54,17,1.1,33,45.7316,42,-73.9081,0
2023-04-22 06:00:00,24.3,45,29,4.6,66,44.0178,72,-73.2011,0
2023-04-22 07:00:00,28.0,84,23,0.8,40,44.0513,64,-72.4028,0
2023-04-22 08:00:00,17.6,39,30,1.0,40,44.4838,57,-73.2656,0
2023-04-22 09:00:00,27.9,28,20,1.1,67,45.4144,90,-73.5548,0
2023-04-22 10:00:00,29.0,62,40,0.7,80,45.9002,5,-72.4142,0
2023-04-22 11:00:00,20.2,47,24,2.0,54,44.6714,87,-72.5524,0
2023-04-22 12:00:00,26.3,86,18,4.7,79,45.0581,72,-73.4951,0
2023-04-22 13:00:00,35.3,36,7,0.5,44,44.4917,4,-73.4705,0
2023-04-22 14:00:00,33.5,76,16,1.1,62,44.7645,93,-73.4217,0
2023-04-22 15:00:00,28.9,65,1,4.5,69,44.0024,18,-73.4166,0
2023-04-22 16:00:00,17.3,77,30,0.1,40,44.226,59,-73.2755,0
2023-04-22 17:00:00,32.1,61,0,1.4,35,44.2651,61,-72.5024,0
2023-04-22 18:00:00,37.6,57,1,3.5,40,44.741,33,-73.6787,0
2023-04-22 19:00:00,30.7,79,29,1.0,71,44.0819,27,-72.3819,0
2023-04-22 20:00:00,32.4,53,16,1.2,48,44.477,6,-72.7484,0
2023-04-22 21:00:00,31.7,16,3,0.8,57,44.5401,47,-73.798,0
2023-04-22 22:00:00,32.7,49,9,0.5,72,44.4055,88,-72.3624,0
2023-04-22 23:00:00,18.9,53,24,2.5,46,45.7405,74,-73.8648,0
2023-04-23 00:00:00,32.7,36,24,1.6,34,45.092,56,-73.1737,0
2023-04-23 01:00:00,16.9,66,37,4.2,73,44.2336,35,-73.167,0
2023-04-23 02:00:00,29.2,42,27,1.8,40,45.8196,34,-72.3968,0
2023-04-23 03:00:00,23.9,25,34,4.0,47,45.8063,46,-73.6675,0
2023-04-23 04:00:00,25.3,66,27,1.3,71,45.7053,88,-73.5282,0
2023-04-23 05:00:00,24.7,84,16,1.4,79,44.3756,57,-72.9814,0
2023-04-23 06:00:00,22.9,62,9,3.1,57,44.2069,90,-72.0975,0
2023-04-23 07:00:00,28.8,45,35,4.6,48,45.9075,82,-73.687,0
2023-04-23 08:00:00,36.7,40,28,4.5,50,44.5262,72,-73.0595,0
2023-04-23 09:00:00,35.6,21,37,1.9,50,44.4414,48,-73.5357,0
2023-04-23 10:00:00,21.2,70,3,2.9,36,45.9287,38,-73.8275,0
2023-04-23 11:00:00,15.7,76,10,3.0,54,45.9735,22,-73.2749,0
2023-04-23 12:00:00,22.9,23,29,1.3,75,44.3204,2,-73.6102,0
2023-04-23 13:00:00,26.5,29,31,2.0,70,44.034,2,-73.5326,0
2023-04-23 14:00:00,33.4,32,32,2.5,35,45.6301,41,-72.1224,0
2023-04-23 15:00:00,24.5,36,24,4.0,40,44.1856,33,-72.1213,0
2023-04-23 16:00:00,34.6,50,14,1.3,31,45.7496,74,-73.9835,0
2023-04-23 17:00:00,31.3,27,21,0.9,41,44.0984,70,-73.1313,0
2023-04-23 18:00:00,17.6,55,28,2.2,46,45.4533,79,-73.0269,0
2023-04-23 19:00:00,26.8,53,18,3.6,62,45.5031,78,-72.1502,0
2023-04-23 20:00:00,35.6,17,39,1.9,41,44.8048,2,-72.1924,0
2023-04-23 21:00:00,16.3,13,35,3.9,43,45.4895,47,-73.2603,0
2023-04-23 22:00:00,31.9,88,33,4.7,40,44.0038,84,-72.4167,0
2023-04-23 23:00:00,19.2,53,37,0.1,71,44.4256,14,-72.3396,0
2023-04-24 00:00:00,31.5,74,18,1.4,62,45.0995,18,-73.4186,0
2023-04-24 01:00:00,18.4,14,29,2.6,49,45.267,9,-73.2108,0
2023-04-24 02:00:00,22.3,33,15,0.6,31,44.5638,7,-72.9547,0
2023-04-24 03:00:00,30.5,89,8,2.6,67,45.5975,73,-73.8751,0
2023-04-24 04:00:00,25.7,79,4,2.9,50,45.5227,58,-72.3262,0
2023-04-24 05:00:00,37.2,61,32,0.7,32,44.3064,71,-72.589,0
2023-04-24 06:00:00,39.7,80,6,1.8,77,44.103,90,-72.668,0
